BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate
704,1000000229,Allied Chiropractic,1011 2nd St N,Ste 202,Saint Cloud,MN,56303.0,USA,3202516422.0,,http://Alliedchiropractic.com,60205-000,1984-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-06-10 08:25:00
704,1000000231,Allied Drive Away Service,5310 Pleasant Ct E,,Saint Paul,MN,55110.0,USA,6127491511.0,,,70637-000,2006-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2021-10-16 04:13:00
704,1000000232,Commercial Lawn - Acculawn Minneapolis,15 S 1st St Ste 1608A,,Minneapolis,MN,55401.0,USA,6129992670.0,commlawnsvcmpls@gmail.com,https://acculawnmpls.com/,70605-100,2015-01-10 00:00:00,,False,A+,100.0,12.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000234,The Louver Shop of Minneapolis L. L. C.,7006 S Park Dr,,Savage,MN,55378.0,USA,6122780400.0,,,72000-000,2014-02-25 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00
704,1000000235,Across Country Tours LLC,2125 Division St N,,Saint Paul,MN,55109.0,USA,6514729228.0,acttours@aol.com,http://www.acrosscountrytours.com,70603-000,2013-11-10 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-01-06 09:13:00
704,1000000236,Spanier Metalworks,502 Minnie St,,Paynesville,MN,56362.0,USA,3202437552.0,,http://www.spanierwelding.com,10145-000,1987-01-01 00:00:00,,False,A+,100.0,8.0,0.0,False,Micro-small,False,2022-11-15 09:12:00
704,1000000237,Mark&#39;s Welding & Fabricating LLC,1491 105th Ave NE,,Minneapolis,MN,55449.0,USA,7632735337.0,mark@marksweldingfabllc.com,http://www.marksweldingfabllc.com,60948-000,2011-06-19 00:00:00,,False,A+,100.0,22.0,0.0,False,Small,False,2022-08-17 08:56:00
704,1000000238,Isanti Garage Doors,27089 Nassau St Ne,,Isanti,MN,55040.0,USA,7634448602.0,,http://www.isantigaragedoors.com,50403-000,2006-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-07 08:10:00
704,1000000240,I-Care Home Healthcare LLC,1112 E Lake St,,Minneapolis,MN,55407.0,USA,6128597109.0,mohamoud@i-carehhc.com,http://www.i-carehhc.com,60441-000,2014-03-27 00:00:00,,False,A+,100.0,15.0,0.0,False,Micro-small,False,2022-12-07 09:09:00
704,1000000241,Metz-Weld,5005 Country Club Rd SW,,Rochester,MN,55902.0,USA,5073580410.0,,,60948-000,2007-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00
704,1000000242,Arc Force Welding Inc,19219 Soder Rd,,Brainerd,MN,56401.0,USA,2188246028.0,arcforce.brian@gmail.com,http://arcforcewelding.energy/,60948-000,2009-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000243,Deutsch Furniture Gallery,"3551 Commerical Drive SW, Suite #400",,Rochester,MN,55902.0,USA,5072808000.0,michelle@deutschfurniturehaus.com,http://www.deutschfurniturehaus.com,50291-000,2014-05-22 00:00:00,,False,A+,100.0,4.0,,False,Micro-small,False,2021-08-10 04:19:00
704,1000000244,"Garage Enforcers, LLC",,,,,,,,,,85360-000,,2021-11-17 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-13 09:32:00
704,1000000245,"McKenzie County Healthcare System, Inc.",709 4th Ave NE,,Watford City,ND,58854.0,USA,8558966862.0,,https://mckenziehealth.webview.com,60971-000,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-14 08:13:00
704,1000000246,"MJM Custom Motorcycles and Fabrications, LLC",6202 Concord Blvd,,Inver Grove,MN,55076.0,USA,6518558979.0,,,50441-100,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-09-05 04:01:00
704,1000000247,"Prairie Vista Paints, LLC",1720 2nd St SW,,Rochester,MN,55902.0,USA,,desiree.pasko@prairievistapaints.com,,10095-000,2015-05-21 00:00:00,2021-04-27 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2021-04-29 04:07:00
704,1000000248,WeatheredWoodMn.com LLC,8614 Lincoln St NE,,Blaine,MN,55434.0,USA,6519005131.0,gotwoodmn@gmail.com,http://www.weatheredwoodmn.com/,30756-000,2015-12-15 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-07 09:09:00
704,1000000249,C P & The Farm Boys Truck-auto,3198 Highway 16,,Beach,ND,58621.0,USA,7018723632.0,,,50039-000,2016-04-21 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00
704,1000000250,"Infinity Gardens and Landscape Design, Inc",3737 2 1/2 Str NE,,Columbia Hts,MN,55421.0,USA,7636398519.0,,https://www.facebook.com/Infinity-Gardens-and-Landscape-Design-1650975568555016/,00155-000,2015-07-15 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-07 08:10:00
704,1000000252,"Tracy Chiropractic,P.A.",271 3rd St,,Tracy,MN,56175.0,USA,5076293630.0,tracychiro@gmail.com,,60205-000,1998-10-05 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-04-24 08:09:00
704,1000000253,"Signature Woods, LLC",210 County Road 1 E,,Dundas,MN,55019.0,USA,6512149611.0,info@signaturewoods.co,https://signaturewoods.co/,50111-000,2015-03-11 00:00:00,,False,A+,100.0,3.0,0.0,False,Small,False,2023-01-06 09:13:00
704,1000000254,"Stucco Repair Experts, LLC",2026 Brewster St,,Saint Paul,MN,55108.0,USA,6129786760.0,stuccorepairexperts@yahoo.com,http://stuccorepairexperts.biz,10149-000,2014-06-16 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-11-22 08:45:00
704,1000000255,"Gypsum Plus, LLC",1020 8th Ave S,,South St Paul,MN,55075.0,USA,6127415548.0,gypsumplus16@gmail.com,https://www.facebook.com/gypsumplus16,10046-000,2016-02-19 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2021-02-11 04:05:00
704,1000000256,Mosquito Squad of Eastern North Dakota,PO Box 847,,Jamestown,ND,58402.0,USA,7019529735.0,,http://www.mosquitosquad.com,60650-000,2005-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-22 08:37:00
704,1000000257,Northland Native American Products LLC,1113 E Franklin Ave,,Minneapolis,MN,55404.0,USA,6128720390.0,marilynn@northlandvisions.com,http://www.northlandvisions.com,50310-000,2009-12-31 00:00:00,,False,A+,100.0,2.0,0.0,False,Small,False,2022-12-03 09:06:00
704,1000000258,Rare Form Properties,3506 Nicollet Ave,,Minneapolis,MN,55408.0,USA,6512383216.0,becky@rareformproperties.com,http://rareformproperties.com/,60729-102,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-11-13 03:59:00
704,1000000259,REVL,"527 Marquette Ave, Suite 100",,Minneapolis,MN,55402.0,USA,6128887385.0,info@revelcar.com,http://www.revlcar.com,70562-100,2015-07-06 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000260,"Amigos Quality Environmental, LLC",13013 Court Pl,,Burnsville,MN,55337.0,USA,9525674865.0,info@amigosenvironmental.com,http://amigosenvironmental.com,10005-000,2015-12-11 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-04-30 08:10:00
704,1000001260,Travel O View LLC,12795 Collegeview Dr Apt 105,,Eden Prairie,MN,55347.0,USA,8006708719.0,support@traveloview.com,http://www.traveloview.com/,70632-000,2016-02-02 00:00:00,2018-10-02 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-13 03:59:00
704,1000001261,"Synergy Software Solutions, Inc",12795 Collegeview Dr Apt 105,,Eden Prairie,MN,55347.0,USA,6514725744.0,srenukunta@hotmail.com,http://www.synergysoftwaresolutions.com/,60236-000,2011-02-03 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-10 09:22:00
704,1000001262,Crossfit Credence,3020 Highway 63 North,,Rochester,MN,55906.0,USA,5072617692.0,,http://www.crossfitcredence.com/,60430-000,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-18 08:22:00
704,1000001264,Tesch Service Center,321 W. Elm Ave,,Waseca,MN,56093.0,USA,5078354610.0,teschservice@qwestoffice.net,http://www.teschservice.net/,60107-700,1971-01-05 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-27 08:42:00
704,1000001265,Huerta Auto Sales,124 Benson Ave SW,,Willmar,MN,56201.0,USA,3202351178.0,,,50040-000,2013-09-25 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-06-10 08:25:00
704,1000001266,Xtreme Yards,14834 werner rd nw,,Bemidji,MN,56601.0,USA,2187667368.0,xtremeyards99@gmail.com,,00155-000,2004-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001267,Exsalonce,1411 College way,,Fergus Falls,MN,56537.0,USA,2187362434.0,kneuleib@gmail.com,,60420-000,2016-04-25 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-05 08:45:00
704,1000001268,Midwest Transport,18468 Amber Ln,,Pine City,MN,55063.0,USA,6126079878.0,mwcsolutions26@gmail.com,http://www.mwmover.com/,70630-000,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-11-13 03:59:00
704,1000001269,Fox & Fox LLC,715 Florida Ave S Ste 402,,Golden Valley,MN,55426.0,USA,7635453777.0,admin@foxandfoxcpa.com,http://foxandfoxcpa.com,60005-000,1991-04-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2023-01-14 08:57:00
704,1000001270,Dodge Dental Clinic,406 W Highway St,,Dodge Center,MN,55927.0,USA,5073746635.0,pauljdonnay@frontiernet.net,,60289-000,1992-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2023-01-17 08:46:00
704,1000001271,Stich Angell Kreidler & Dodge,250 2nd Ave S Ste 120,,Minneapolis,MN,55401.0,USA,6123336251.0,,http://Stichlaw.com,60075-000,2001-01-01 00:00:00,,False,NR,0.0,20.0,0.0,False,Micro-small,False,2022-10-04 08:07:00
704,1000001272,Country Inn & Suites - Duluth South,9330 W Skyline Pkwy,,Duluth,MN,55810.0,USA,2186280668.0,deanna.gregorich@gmail.com,,60573-000,2016-04-25 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-03 08:15:00
704,1000001273,Downtown Dental Care of Duluth,324 W Superior St Ste 828,,Duluth,MN,55802.0,USA,2187223679.0,,http://www.dentalcareduluth.com,60289-000,2007-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-10-28 08:24:00
704,1000001275,North Star Concrete and Stone,5975 Wedgewood Ln N Unit 21,,Plymouth,MN,55446.0,USA,3202920042.0,northstarconcretestone@gmail.com,http://www.facebook.com/northstarconcretestone,10032-000,2016-02-04 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-05-13 04:07:00
704,1000001276,Bengtson Painting Mike,6500 Highway 9 Nw,,Sunburg,MN,56289.0,USA,3203549098.0,,,10095-000,2016-04-25 00:00:00,2019-10-14 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2019-10-15 04:06:00
704,1000001277,Big Mikes Bbq Pit Stop Inc,Po Box 398,,Ironton,MN,56455.0,USA,2185466153.0,,,50544-000,2016-04-25 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2019-07-30 03:56:00
704,1000001278,Big Mikes Stump Removal,9608 Vincent Ave N,,Brooklyn Park,MN,55444.0,USA,7632273489.0,,,00219-000,2003-04-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-29 09:07:00
704,1000001279,Mike Clark Livestock & Auction Service,PO Box 148,,Little Falls,MN,56345.0,USA,,,,60088-000,2010-08-30 00:00:00,2019-10-16 00:00:00,False,NR,0.0,2.0,0.0,False,Micro-small,False,2019-10-17 04:27:00
704,1000001280,Dyna-Mike&#39;s Automotive,308 Howe St N,,Clarissa,MN,56440.0,USA,2187562145.0,,,60103-000,1999-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-11-30 09:27:00
704,1000001281,Mike Arnold Construction Inc,38824 532nd Ave,,Paynesville,MN,56362.0,USA,3202437545.0,,,10035-000,2003-02-21 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2021-10-21 03:59:00
704,1000001282,Ness Sealcoat Service,24137 498th Street,,Bemidji ,MN,56601.0,USA,2183330606.0,,,85295-000,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-09-01 08:30:00
704,1000001283,Rainbow International of Fargo,102 W Beaton Dr,,West Fargo,ND,58078.0,USA,7014124776.0,ned@rainbowfargo.com,https://rainbowintl.com/fargo,60184-000,2007-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001284,"WAHU (MPLS Huron Properties, LLC)","1016 Washington Ave. SE, ",,Minneapolis,MN,55414.0,USA,9527772083.0,,http://liveatwahu.com/,60042-000,2016-04-25 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-03 08:15:00
704,1000001285,Vasek Construction Inc,37486 Us Highway 2 SW,,Fisher,MN,56723.0,USA,2188912430.0,vasek@rrv.net,,10035-000,1999-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001286,Ultra Industries,26467 Fallbrook Ave,,Wyoming,MN,55092.0,USA,6514088861.0,,,10145-000,2016-04-25 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2022-05-03 08:15:00
704,1000001287,Vermilion Range Construction Inc,10101 Allavus Rd,,Mountain Iron,MN,55768.0,USA,2182634552.0,gundy@wildblue.net,,10177-000,1993-05-06 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001288,"Enviro-Air Cleaning, Inc.",2939 Enterprise Ave Ste A,,Hastings,MN,55033.0,USA,6513190842.0,office@enviroaircleaning.com,http://enviroaircleaning.com/,80013-000,2015-10-15 00:00:00,,True,A+,100.0,5.0,0.0,False,Small,False,2022-11-30 09:26:00
704,1000001289,"Real Estate Liquidators, LLC",1920 Central Ave NE Ste 201,,Minneapolis,MN,55418.0,USA,8557777355.0,contact@realestateliquidators.com,http://www.realestateliquidators.com,60729-102,2011-02-18 00:00:00,,True,A+,100.0,5.0,,False,Micro-small,False,2022-10-19 08:28:00
704,1000001291,Club Z In-Home Tutoring,307 Praire Way S,,Bayport,MN,55033.0,USA,6514016777.0,shill@clubztutoring.com,http://www.clubztutoring.com/woodbury,60912-000,2011-02-24 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-01-14 08:57:00
704,1000001292,Think Significant,2613 Longacres Drive,,Chanhassen,MN,55317.0,USA,9529346316.0,amy@thinksignificant.com,,60712-000,2013-08-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00
704,1000001294,"Agassiz Concrete Pumping, LLC",2111 3rd St SE,PO Box 1082,Mandan,ND,58554.0,USA,7018800172.0,wags2009@icloud.com,https://northdakotaconcretepumping.com/,10032-000,2013-12-06 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-01-14 08:57:00
704,1000001295,Velocity Technology Solutions,1200 Washington Ave S,,Minneapolis,MN,55415.0,USA,6123373526.0,claire.florin@workoutloud.com,,60539-000,,,False,NR,0.0,1.0,0.0,True,Micro-small,False,2022-06-01 21:27:00
704,1000001296,"Transformation House, Inc.",1410 S Ferry St,,Anoka,MN,55303.0,USA,7634277155.0,b.mathews@transformationhouse.com,http://transformationhouse.com/,60744-000,1991-02-13 00:00:00,,False,A+,100.0,47.0,0.0,False,Small,False,2022-12-03 09:06:00
704,1000001297,Enterprise Sales Co,1213 E Main St,,Valley City,ND,58072.0,USA,7018451272.0,,https://www.escnd.com/,50440-000,1959-05-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-05 08:23:00
704,1000001298,Virgil Hesse Construction Inc,15422 County Road 21,,Watkins,MN,55389.0,USA,3206857007.0,,,10035-000,1992-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-10-04 08:07:00
704,1000001299,"Redline Architectural Sheet Metal, LLC",45 Ivy Ave W,,Saint Paul,MN,55117.0,USA,6124812299.0,jessie@redlineasm.com,http://www.redlineasm.com/,10126-300,2012-02-16 00:00:00,,False,A+,100.0,11.0,0.0,False,Small,False,2022-12-03 09:06:00
704,1000001300,"Ivan&#39;s Tree Service, LLC",506 5th Ave S,,South St Paul,MN,55075.0,USA,6514856870.0,Ivanstreeservice@yahoo.com,http://www.ivanstreeservice.com,00219-000,2015-12-16 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2023-01-07 09:07:00
704,1000001301,"AIGC Group, LLC",2800 Freeway Blvd Ste 110,,Minneapolis,MN,55430.0,USA,8777827006.0,service.us@aigc-techsolutions.com,https://www.aigc-techsolutions.com,65243-100,2014-03-15 00:00:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,2022-11-01 08:13:00
704,1000001302,Kingdom Pathways,11825 Bittersweet Str NW,,Coon Rapids,MN,55433.0,USA,6513878393.0,,http://www.kingdompathways.org,61090-000,2006-07-27 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-05-15 04:06:00
704,1000001303,West Central Abstracting,202 W Junious,,Fergus Falls,MN,56537.0,USA,2187365685.0,,http://www.fergusfalls.com/list/member/west-central-abstracting-co-464,20072-000,1988-07-15 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00
704,1000001304,All Cremation Urns,3300 County Road 10 Ste 512N,,Crystal,MN,55429.0,USA,8778601259.0,,,61013-000,2016-10-12 00:00:00,2019-10-29 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-10-16 04:13:00
704,1000001305,Bismarck Animal Clinic & Hospital,1414 E Calgary Ave,,Bismarck,ND,58503.0,USA,7012228255.0,bismarckanimalclinic@gmail.com,http://www.bismarckanimalclinic.com,00222-000,1984-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-12-07 09:09:00
704,1000001306,"LifeShift Services, LLC",1899 Fairmount Ave,,Saint Paul,MN,55105.0,USA,6513078513.0,alice.lifeshift@gmail.com,http://www.lifeshiftservices.com/,60349-000,2010-10-06 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-07 09:09:00
704,1000001307,WH Finance Company,6744 33rd street n. ,,Oakdale,MN,55128.0,USA,7273171626.0,hineswilliam45@gmail.com,http://www.hardmoneywebsite.com/whfinancecompany,20049-000,2012-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001308,Nathan & Associates,PO Box 211284,,Saint Paul,MN,55121.0,USA,6514540505.0,DaleCNathan@nathanandassociatesinc.com,,60075-000,,,False,A+,99.4,1.0,0.0,False,Micro-small,False,2020-02-01 04:31:00
704,1000001309,Nathan Corder Construction LLC,381 Three Havens Dr NE,,Alexandria,MN,56308.0,USA,3208153692.0,nathan@nccmn.com,http://nccmn.com/,10035-000,2009-04-21 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-03-24 04:31:00
704,1000001310,Nathan L. Egge Painting LLC,1009 9th Ave N,,Princeton,MN,55371.0,USA,7633895160.0,,,10095-000,2009-04-10 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-20 08:59:00
704,1000001311,"Nathan Leach, LLC",11909 Us 71,,Sauk Centre,MN,56378.0,USA,,,,60172-100,2009-04-10 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-06-23 04:01:00
704,1000001312,Nathan M Hansen Law Office,2440 Charles St N # 242,,Saint Paul,MN,55109.0,USA,6517049600.0,,http://midwestbankruptcy.com/,60075-000,2004-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-21 08:39:00
704,1000001313,Kyoto,1250 Town Centre Dr,,Eagan,MN,55123.0,USA,6519948880.0,,http://www.kyotomn.com/,50544-000,2009-01-29 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-18 08:16:00
704,1000001314,"Vee Plumbing & Heating, Inc.",317 Benzel Ave NW,,Madelia,MN,56062.0,USA,5076428700.0,veeplumbingandheating@gmail.com,,10113-300,2004-11-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001315,Voigt Plumbing & Heating,201 4th Ave NW,,Grand Meadow,MN,55936.0,USA,5077547403.0,,,10003-000,1995-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-10-04 08:07:00
704,1000001316,"L.A.O. North, LLC",7354 Nelson Rd,,Crane Lake,MN,55725.0,USA,2189932314.0,rosehiplodge@frontiernet.net,,60370-000,2012-12-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-10-21 03:59:00
704,1000001317,"Voss Plumbing & Heating of Paynesville, Inc",Po Box 77,,Paynesville,MN,56362.0,USA,3202433644.0,,http://Vossplumbing.com,10113-010,1961-01-01 00:00:00,,False,A+,100.0,38.0,0.0,False,Small,False,2022-11-17 09:21:00
704,1000001318,Voss Utility & Plumbing,885 Katydid Ln NE,,Saint Michael,MN,55376.0,USA,7634974577.0,,,10113-100,2005-01-01 00:00:00,,False,NR,0.0,15.0,0.0,False,Small,False,2022-11-29 09:07:00
704,1000001319,Swanville Cooperative Creamery,107 Rhoda,,Swanville,MN,56382.0,USA,3205472455.0,marlene@swanvillecreamery.com,,50322-000,1907-01-01 00:00:00,,False,A+,100.0,7.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001320,Wellness Transitions LLC,1111 7th St NW,,Rochester,MN,55901.0,USA,5072585052.0,medcityvapor@gmail.com,,81000-800,2015-10-02 00:00:00,,False,NR,0.0,2.0,0.0,False,Small,False,2022-06-14 08:20:00
704,1000001321,Waage Appliance Repair,609 6th Ave NE,,Pencer,MN,56751.0,USA,2184693269.0,brennenwaage@yahoo.com,,60043-000,2014-12-05 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-10 09:02:00
704,1000001322,"Build Up Construction, LLC",1381 Felix St,,Mendota Heights,MN,55118.0,USA,6126007711.0,BuildUpConstructionServices@gmail.com,http://buildupconstructionservices.com/,10177-000,2001-03-09 00:00:00,,True,A+,100.0,1.0,0.0,False,Micro-small,False,2022-07-26 08:43:00
704,1000001323,Magnolia and Vine Inc,11520 K Tel Dr,,Hopkins,MN,55343.0,USA,9522833123.0,customersupport@magnoliaandvine.com,http://www.magnoliaandvine.com,50367-000,2014-08-25 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001324,Simply Ceramics ,1209 Lakeside Dr ,,Alexandria,MN,56308.0,USA,3203042949.0,okapi_98@yahoo.com,https://www.facebook.com/Simply-Ceramics-125245870839427/timeline,50192-000,2016-04-29 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-05 08:23:00
704,1000001325,National Credit Restorations LLC,900 American Blvd E Ste 102B,,Bloomington,MN,55420.0,USA,8558003426.0,Andrew@nationalcrs.com,https://national-credit-restorations-llc.business.site/,90027-000,2015-08-18 00:00:00,,False,C,74.0,9.0,,False,Micro-small,False,2022-01-20 09:53:00
704,1000001326,"Inspections Plus, Inc.",4135 Washburn Ave N,,Minneapolis,MN,55412.0,USA,6122836477.0,steve@inspectionsplusguru.com,http://inspectionsplusguru.com,60469-000,2012-06-28 00:00:00,,True,A+,100.0,1.0,,False,Micro-small,False,2022-12-10 09:02:00
704,1000001327,My Legacy Photography LLC,190 S River Ridge Cir,,Burnsville,MN,55337.0,USA,2294443353.0,calinn@mylegacymn.com,http://www.mylegacymn.com,60658-000,2015-11-16 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001328,Dan&#39;s Consulting Inc,3310 River Bluff Dr,,Eagan,MN,55121.0,USA,6125785544.0,dbur@dansconsulting.com,http://www.dansconsulting.com,85320-000,2002-01-04 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-15 09:12:00
704,1000001329,"Solarized, LLC",618 2nd Ave SE,,Minneapolis,MN,55414.0,USA,6123146782.0,bmaki@solarizedmn.com,,80668-000,2014-01-20 00:00:00,,False,F,59.0,3.0,0.0,False,Micro-small,False,2022-05-12 20:49:00
704,1000001330,STMA IT Solutions,5450 Quam Ave NE Ste 190,,Saint Michael,MN,55376.0,USA,7634970919.0,support@stmaitsolutions.com,http://www.stmaitsolutions.com,60245-000,2009-01-01 00:00:00,2021-06-11 00:00:00,False,NR,0.0,7.0,0.0,False,Micro-small,False,2021-06-30 05:47:00
704,1000001331,Blue Moon Appliance LLC,101 E Howard St,,Hibbing,MN,55746.0,USA,2189291400.0,bluemoonappliance1@gmail.com,http://bluemoonappliance.com,50016-000,2015-04-16 00:00:00,,False,F,54.0,1.0,0.0,False,Micro-small,False,2022-10-08 08:10:00
704,1000001332,Ely Area Credit Union,2 E Chapman St,,Ely,MN,55731.0,USA,2183653131.0,,http://www.elyareacu.org,20009-000,2000-01-01 00:00:00,,False,NR,0.0,6.0,0.0,False,Micro-small,False,2022-11-29 09:07:00
704,1000001333,"Autowerks, Inc.",3718 Cedar Ave S,,Minneapolis,MN,55407.0,USA,6129878933.0,ironmanmortal@yahoo.com,http://www.usaircompressor.com/,60103-000,1997-09-29 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-03-27 04:08:00
704,1000001334,Ming's Garden ,4190 Vinewood Ln N Ste 113,,Plymouth,MN,55442.0,USA,7635593131.0,,http://www.plymouthmingsgarden.com/,50544-000,1999-07-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-05 08:23:00
704,1000001335,MRT Massage,3004 27th Ave S,,Minneapolis,MN,55406.0,USA,6512399667.0,mrtmassage1@gmail.com,http://www.mrtmassage1.com/home.html,60543-000,2015-12-18 00:00:00,2016-10-13 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2019-10-14 04:11:00
704,1000001336,DKK Accounting LLC,530 S 66th Ave W,,Duluth,MN,55807.0,USA,2184914002.0,contact@dkkaccounting.com,http://www.dkkaccounting.com,60005-000,2015-01-16 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-12-22 09:08:00
704,1000001337,Upper Midwest Athletic Construction Inc,3017 161st Ave NW,,Andover,MN,55304.0,USA,7637531127.0,Eric@umathleticconstruction.com,http://www.umathleticconstruction.com/,41000-000,2009-05-14 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000001338,John's Heating & Air,730 Broadway Ave S,,Cokato,MN,55321.0,USA,3202862387.0,,,10003-000,1993-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-05 08:23:00
