,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code,manually_checked
1385,704,1000001382,Continental Hair Salon,4629 E Superior St,,Duluth,MN,55804,USA,2185255161,,https://foursquare.com/v/continental-hair-salon/507d8b5ee4b0e7d79bf1e127,60134-000,Beauty Salons,1/1/84 0:00,5/18/16 0:00,False,NR,0,2,,False,Micro-small,False,5/20/19 4:18,Search,200,1
1386,704,1000002228,Carver Hair Salon,221 Broadway,,Carver,MN,55315,USA,9523616780,,https://www.facebook.com/profile.php?id=100039223226323,60134-000,Beauty Salons,1/1/01 0:00,,False,NR,0,4,0,False,Micro-small,False,1/30/23 8:34,Search,200,1
1387,704,1000002192,The Tox Group Inc,2136 Ford Pkwy Ste 174,,Saint Paul,MN,55116,USA,6513387982,,https://www.superpages.com/saint-paul-mn/bpp/the-tox-group-inc-527734242,65311-000,Drug & Alcohol Screening & Testing,6/22/16 0:00,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:46,Search,200,1
1388,704,1000005931,Dave-O LLC,11829 Harvest Ln #16,,Eden Prairie,MN,55347,USA,9522001872,,https://opencorporates.com/companies/us_mn/c1ad6610-11cc-e411-b14d-001ec94ffe7f,10177-000,Construction & Remodeling Services,4/23/15 0:00,,False,A+,100,1,0,False,Micro-small,False,9/14/21 4:03,Search,200,1
1389,704,1000005755,Dan Hoefs Custom Homes LLC,1783 32nd Ave SW,,Backus,MN,56435,USA,2188318633,,https://www.hoefscustomhomes.com/,10177-000,Construction & Remodeling Services,2/21/03 0:00,,False,NR,0,1,0,False,Micro-small,False,12/30/22 8:57,Search,200,1
1390,704,1000006054,DC Garage Door,94394 E Frontage Rd,,Moose Lake,MN,55767,USA,2184858575,,https://dcgaragedoorsmn.com/,85361-000,Garage Door Repair,2/1/16 0:00,,False,NR,0,1,0,False,Micro-small,False,1/14/23 8:57,Search,200,1
1391,704,1000004941,Bazey Construction,PO Box 342,,Stephen,MN,56757,USA,2184784374,,https://www.stephenmn.com/index.asp?SEC=5A3E7054-97F4-45A0-80F4-D844E441942E&Type=B_BASIC,10177-000,Construction & Remodeling Services,9/25/03 0:00,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:46,Search,200,0
1392,704,1000005362,Cousins Concrete & Masonry,5412 York Ave S,,Edina,MN,55410,USA,9529280686,,https://www.checkbook.org/mn/edina/rock-and-cement-contractors/cousins-brick-and-stone/rsob3,10089-000,Mason Contractors,9/28/16 0:00,,False,NR,0,1,0,False,Micro-small,False,12/26/22 8:45,Search,200,1
1393,704,1000006680,"Valley Sales Company, Inc.",1218 se 8th ,,Sydney,ND,58401,USA,7012523950,,https://www.jamestownchamber.com/list/member/valley-sales-company-inc-budweiser-302,60772-100,Sales Lead Generation,3/3/61 0:00,,False,NR,0,1,0,False,Micro-small,False,1/8/23 8:55,Search,200,1
1394,704,1000003050,United Title Co,20520 Keokuk Ave,,Lakeville,MN,55044,USA,9528928841,,https://www.yellowpagesdirectory.com/Lakeville-MN/United+Title/382080,20072-000,Title Companies & Agents,,,False,NR,0,1,0,False,Micro-small,False,1/29/23 8:36,Search,200,1
1395,704,1000004987,McDonald's,6320 W Lake St,,St Louis Park,MN,55416,USA,9529290770,,https://www.mcdonalds.com/us/en-us/location/mn/st-louis-park/5200-excelsior-blvd/13725.html,50544-000,Restaurants,,,False,NR,0,,0,False,Micro-small,False,1/28/20 4:21,Search,200,1
1396,704,1000002305,Mountrail-williams Elc Coop,PO Box 1346,,Williston,ND,58802,USA,7015723765,,https://mwec.com/,70544-000,Electric Companies,1/1/84 0:00,,False,NR,0,40,0,False,Small,False,1/30/23 8:34,Search,200,1
1397,704,1000003711,MTM Home Care Services LLC,571 Lake Ridge Drive ,,Shoreview ,MN,55126,USA,6517667757,,https://opencorporates.com/companies/us_mn/761b28f1-2619-e211-bc43-001ec94ffe7f,85296-100,Senior Home Care,10/17/12 0:00,,False,NR,0,1,0,False,Micro-small,False,7/30/22 8:29,Search,200,1
1398,704,1000005792,Granite City Pawnshop,424 E Saint Germain St,,Saint Cloud,MN,56304,USA,3202527736,,https://www.shooting.org/dealers/minnesota/saint-cloud/granite-city-pawn-shop,50626-000,Surplus & Salvage Merchandise,1/1/84 0:00,10/24/16 0:00,False,NR,0,3,,False,Micro-small,False,12/20/19 3:58,Search,200,1
1399,704,1000003634,Manley Brothers Moving & Storage,3459 Washington Drive,,Eagan,MN,55122,USA,9526839525,,https://www.bizapedia.com/mn/manley-brothers-moving-and-storage-llc.html,61064-000,Moving & Storage Company,,11/19/19 0:00,False,NR,0,1,,False,Micro-small,False,11/21/22 8:39,Search,200,1
1400,704,1000002212,Travel Agents International,PO Box 59159,,Minneapolis,MN,55459,USA,,,https://kevsbest.com/best-travel-agencies-in-minneapolis-mn/,70632-100,Online Travel Agency,6/23/16 0:00,,False,NR,0,1,0,False,Micro-small,False,7/31/19 4:37,Search,200,0
1401,704,1000005422,George R Dingmann Construction,403 11th St N,,Cold Spring,MN,56320,USA,3206858586,,https://opencorporates.com/companies/us_mn/f317836d-93d4-e011-a886-001ec94ffe7f,10035-000,Contractors - General,3/3/09 0:00,,False,A+,100,,0,False,Micro-small,False,9/4/20 4:07,Search,200,1
1402,704,1000005290,"Above N Beyond Aviation, LLC",10021 Highway 256,,Antler,ND,58711,USA,7017566954,,https://aboveaviation.com/,65000-000,Aircraft Fixed Based Operator,5/6/15 0:00,,False,A+,100,1,0,False,Micro-small,False,3/6/20 4:08,Search,200,1
1403,704,1000005064,Brian Jorgenson Construction LLC,24319 Sophus Anderson Rd,,Fergus Falls,MN,56537,USA,2182057885,,https://opencorporates.com/companies/us_mn/1520b837-93d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,12/30/91 0:00,,False,NR,0,1,0,False,Micro-small,False,2/5/23 8:42,Search,200,1
1404,704,1000002128,Kick N Fit Gym,16 1st St NW,,Tioga,ND,58852,USA,7016645425,,https://www.facebook.com/KicknfitGym/,60430-000,Health Clubs,1/1/08 0:00,,False,NR,0,2,0,False,Micro-small,False,1/30/23 8:34,Search,200,1
1405,704,1000006687,Precision Pilates Studio LLC,8075 161st ave s ,,Barney,ND,58008,USA,7012101065,,https://precisionpilatesplus.com/,60353-100,Pilates,3/14/16 0:00,,False,NR,0,1,0,False,Micro-small,False,11/3/19 4:19,Search,200,1
1406,704,1000006612,Big Ben Construction,209 3rd St S,,New Rockford,ND,58356,USA,7013020371,,https://www.cityofnewrockford.com/index.asp?SEC=6B36E257-F4AC-46E5-B01E-F7396955DB48&Type=B_BASIC,10019-000,Carpenters,2/1/05 0:00,,False,NR,0,1,0,False,Micro-small,False,1/8/23 8:55,Search,200,0
1407,704,1000005112,Tarell A Friedley Attorney,6391 129th St W,,Saint Paul,MN,55124,USA,9528912100,,https://mitchellhamline.edu/biographies/person/tarell-friedley/,60075-000,Attorneys & Lawyers,1/1/97 0:00,,False,NR,0,2,0,False,Micro-small,False,2/5/23 8:42,Search,200,1
1408,704,1000005884,Dave Witthus Construction LLC,6293 100th St,,Glencoe,MN,55336,USA,3205101617,,https://homeflock.com/contractor/12517376,10177-000,Construction & Remodeling Services,3/23/09 0:00,,False,A+,97,1,0,False,Micro-small,False,11/20/22 8:59,Search,200,1
1409,704,1000006652,Prairie Frame Shop,330 Central Ave N Ste 1,,Valley City,ND,58072,USA,7018454704,,https://www.instagram.com/prairieframeshop/?hl=en,50495-000,Picture Frames - Dealers,11/15/10 0:00,,False,A+,100,1,0,False,Micro-small,False,6/21/20 3:49,Search,200,0
1410,704,1000000110,North Central Construction LLC,33837 Helium St NW,,Cambridge,MN,55008,USA,7636914240,,https://nccbuilds.com/,10035-000,Contractors - General,5/21/15 0:00,,False,NR,0,1,0,False,Micro-small,False,4/16/22 8:14,Search,200,1
1411,704,1000006376,"Alliance Business Ventures, Inc.",1239 Deerfield Drive,,Saint Paul,MN,55119,USA,6513031933,,https://stpdowntownalliance.org/wp-content/uploads/2021/03/East-Team-Pitch-Book.pdf,10035-000,Contractors - General,4/13/93 0:00,2/27/17 0:00,False,NR,0,1,0,False,Micro-small,False,3/2/20 4:00,Search,200,0
1412,704,1000003872,Adams Painting,8001 12th Ave S Apt 214,,Minneapolis,MN,55425,USA,9528530151,,https://www.facebook.com/Adams-Painting-Company-928224907268109/,10095-000,Painting Contractors,,12/9/19 0:00,False,NR,0,,,False,Micro-small,False,12/10/19 4:14,Search,200,1
1413,704,1000004751,Celebration Party & Gifts,122 S Broadway Ave,,Albert Lea,MN,56007,USA,5073737746,,https://russellsadventures.com/celebrations-party-gifts/,50480-000,Party Supplies,12/16/09 0:00,,False,NR,0,1,0,False,Micro-small,False,1/23/23 8:35,Search,200,0
1414,704,1000006598,Barlow Construction & Home Improvement LLC,1722 1st St SE,,Minot,ND,58701,USA,7018330402,,https://opencorporates.com/companies/us_nd/0000109504,10035-000,Contractors - General,8/17/11 0:00,,False,NR,0,1,0,False,Micro-small,False,1/8/23 8:55,Search,200,1
1415,704,1000001769,Mr Tune-up,5602 Cedar Ave S,,Minneapolis,MN,55417,USA,6128271605,,https://www.showmelocal.com/profile.aspx?bid=1255394,60103-000,Auto Repair & Service,,5/26/16 0:00,False,NR,0,1,,False,Micro-small,False,5/27/19 4:16,Search,200,1
1416,704,1000004611,"Stifel, Nicolaus & Company",1010 W Saint Germain St Ste 400,,Saint Cloud,MN,56301,USA,3202531300,,http://www.stifel.com/branch/mn/st-cloud,20085-000,Financial Services,7/15/83 0:00,,False,A+,100,1,0,False,Micro-small,False,9/2/21 3:56,Search,200,1
1417,704,1000001517,Kearney Properties Cottage,Lake Washington,,Madison Lake,MN,56063,USA,5072433533,,https://www.us-info.com/en/usa/kearney_properties_cottage/madison_lake/USMN100038971-5072433533/businessdetails.aspx,60729-000,Real Estate,,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:46,Search,200,1
1418,704,1000006660,Riverside Gardens,322 2nd ave,,Kathryn,ND,58049,USA,7018450233,,https://m.facebook.com/CharleasGardens/photos/a.1964715793757530/3386702751558820/,50503-000,Plants - Retail,3/19/05 0:00,,False,A+,100,1,0,False,Micro-small,False,5/17/20 3:59,Search,200,1
1419,704,1000001782,Midwest Tel Co,109 2nd Ave,,Miltona,MN,56354,USA,2189432223,,https://www.dandb.com/businessdirectory/midwestcommunications-miltona-mn-20173738.html,70618-000,Telephone Communications,1/1/08 0:00,6/1/16 0:00,False,NR,0,3,0,False,Micro-small,False,1/31/20 4:26,Search,200,1
1420,704,1000000116,McGough Construction Warehouse,1826 1/2 Buerkle Rd,,Saint Paul,MN,55110,USA,6517733808,,https://www.mcgough.com/,70644-000,Warehouses - Merchandise,1/1/10 0:00,,False,NR,0,4,0,False,Micro-small,False,4/13/22 8:07,Search,200,1
1421,704,1000004619,Thelen Advertising,703 W Saint Germain St,,Saint Cloud,MN,56301,USA,3202536510,,https://www.sctimes.com/story/money/2016/12/05/st-clouds-thelen-advertising-closes/95004436/,60010-000,Advertising Agencies & Counselors,2/4/11 0:00,12/5/16 0:00,False,NR,0,12,0,False,Micro-small,False,12/9/19 4:09,Search,200,0
1422,704,1000005867,Pederson and Pederson Law Firm,24 Colfax Ave SW,,Wadena,MN,56482,USA,2186311228,,http://www.legaldirectories.com/Pederson-amp-Pederson-P-A-28594-Frm.aspx,60075-000,Attorneys & Lawyers,1/1/85 0:00,,False,NR,0,1,0,False,Micro-small,False,1/24/23 8:58,Search,200,1
1423,704,1000006073,Turtle River Basement,2770 20th Ave NE,,Arvilla,ND,58214,USA,7015944200,,https://waterdata.usgs.gov/monitoring-location/05082625/,50192-000,Craft Galleries & Dealers,10/20/11 0:00,,False,NR,0,1,0,False,Micro-small,False,10/9/19 5:09,Search,200,1
1424,704,1000006010,Jamie Colsch Construction,216 N Kingston St,,Caledonia,MN,55921,USA,5076965123,,https://homeflock.com/dir-contractors/General+Contractors/Caledonia+MN,10177-000,Construction & Remodeling Services,7/8/02 0:00,,False,A+,100,1,0,False,Micro-small,False,1/4/20 4:16,Search,200,0
1425,704,1000005354,Creative Touch Painting and Decorating LLC,6864 Xanthus Ln N,,Osseo,MN,55311,USA,6123099742,,https://app.mykukun.com/contractor/profile/Creative-Touch-Painting-And-Decorating-Llc-864026,10095-000,Painting Contractors,6/13/05 0:00,,False,NR,0,1,0,False,Micro-small,False,12/26/22 8:45,Search,200,0
1426,704,1000004937,Gorman General Contracting,PO Box 1172,,Minot,ND,58702,USA,7017212762,,https://attorneygeneral.nd.gov/sites/ag/files/documents/RecentActions/2020-01-17-CD-GormanContracting.pdf,10177-000,Construction & Remodeling Services,6/22/15 0:00,,False,F,26.47,1,0,False,Micro-small,False,3/10/20 4:10,Search,200,0
1427,704,1000002933,Graves Construction,Po Box 67,,Renville,MN,56284,USA,3203293735,,https://www.finduslocal.com/chimney-fireplace-and-stove-installation/minnesota/renville/graves-construction_po-box-67/,10089-000,Mason Contractors,,,False,NR,0,,0,False,Micro-small,False,12/5/20 4:10,Search,200,1
1428,704,1000004771,"Heritage Arts & Gifts, LLC",103 5th St S,,Walker,MN,56484,USA,2185473501,,https://www.facebook.com/heritageartsandgifts/,50310-000,Gift Shops,1/1/67 0:00,,False,NR,0,3,0,False,Micro-small,False,1/21/23 8:56,Search,200,1
1429,704,1000006339,Sure Step Inc,1065 53rd Ave NE,,Minneapolis,MN,55432,USA,7635711769,,https://www.safestep.com/,50178-100,Concrete - Stamped & Decorative,,,False,NR,0,1,0,False,Micro-small,False,1/24/23 8:58,Search,200,0
1430,704,1000005461,Tonn Custom Construction Inc,6354 Gopher Blvd N,,Oakdale,MN,55128,USA,6517317517,,https://www.bizapedia.com/mn/tonn-custom-construction-inc.html,10177-000,Construction & Remodeling Services,8/30/99 0:00,,False,A+,100,1,0,False,Micro-small,False,10/18/21 3:53,Search,200,1
1431,704,1000002951,Hampton Inn-Alexandria,2705 S Broadway St,,Alexandria,MN,56308,USA,3207633773,,https://www.hilton.com/en/hotels/wasaxhx-hampton-suites-alexandria-old-town-area-south/,60447-000,Hotels,8/30/10 0:00,,False,A+,100,25,0,False,Micro-small,False,1/31/20 4:26,Search,200,1
1432,704,1000005388,Live Healthy Pain Centers,7300 147th St W Ste 304,,Apple Valley,MN,55124,USA,6123617781,,https://medicals-health.com/Minnesota/Apple_Valley/Live_Healthy_Pain_CentersApple_Valley,60218-300,Clinics - Pain Management,7/11/16 0:00,,False,NR,0,1,0,False,Micro-small,False,5/19/22 16:09,Search,200,1
1433,704,1000005303,"Quaal Dairy, LLC",32462 250th st,,Underwood,MN,56586,USA,2188266292,,https://www.facebook.com/profile.php?id=100038899093310,00128-000,Farms,10/8/03 0:00,,False,A+,100,3,0,False,Micro-small,False,12/2/20 4:43,Search,200,1
1434,704,1000004558,Dennis Knutson Store,PO Box 339,,Bagley,MN,56621,USA,2186572391,,https://www.showmelocal.com/profile.aspx?bid=1170808,50322-000,Grocers - Retail,,11/2/15 0:00,False,NR,0,1,,False,Micro-small,False,11/5/18 3:54,Search,200,1
1435,704,1000002921,BSN Sports,5263 Edina Industrial Blvd,,Edina,MN,55439,USA,3203630600,,https://sideline.bsnsports.com/schools/minnesota/edina/edina-high-school,50608-000,Sporting Goods - Retail,1/1/03 0:00,,False,NR,0,5,0,False,Micro-small,False,1/25/23 9:01,Search,200,1
1436,704,1000003859,Cronin Construction,11021 County 77 SW,,Nisswa,MN,56468,USA,2188297573,,https://www.dandb.com/businessdirectory/croninconstructionllp-nisswa-mn-18554552.html,10035-000,Contractors - General,8/30/10 0:00,,False,NR,0,3,0,False,Micro-small,False,1/28/23 8:47,Search,200,1
1437,704,1000005941,Edgar&#39;s Painting LLC,7234 18th Ave S,,Richfield,MN,55423,USA,9523564016,,https://opencorporates.com/companies/us_mn/072a37e5-5464-e811-915f-00155d0deff0,10095-000,Painting Contractors,,,False,NR,0,1,0,False,Micro-small,False,1/24/23 8:58,Search,200,1
1438,704,1000002277,Redwood Gardens Preschool and Daycare LLC,108 Redwood Dr,,Apple Valley,MN,55124,USA,6083329520,,https://www.facebook.com/RedwoodGardensPreschool/,60199-000,Child Care Centers,8/16/12 0:00,,False,NR,0,1,0,False,Micro-small,False,7/8/22 12:28,Search,200,1
1439,704,1000004968,AJ 35 Properties Inc,4567 392nd St,,North Branch,MN,55056,USA,6512482584,,https://www.dandb.com/businessdirectory/a.j.35propertiesllc-northbranch-mn-1954880.html,60732-000,Property Management,1/22/04 0:00,,False,NR,0,1,0,False,Micro-small,False,8/31/19 4:13,Search,200,1
1440,704,1000006678,Valley Service LLC,325 9th ave sw,,Valley City,ND,58072,USA,7018451020,,https://www.facebook.com/valleyservice/,80339-000,Gasoline - Wholesale,1/1/11 0:00,,False,NR,0,1,0,False,Micro-small,False,8/3/21 4:13,Search,200,1
1441,704,1000006774,Berndt Builders Inc,37819 306th St,,Henderson,MN,56044,USA,5072483777,,https://www.dandb.com/businessdirectory/berndtbuildersinc-henderson-mn-23116630.html,10035-000,Contractors - General,1/1/05 0:00,,False,NR,0,1,0,False,Micro-small,False,1/24/23 8:58,Search,200,1
1442,704,1000006658,Oliver-Nathan Funeral Chapel,251 Central ave s,,Valley City,ND,58072,USA,7018452414,,https://www.olivernathanchapel.com/,62000-000,Funeral Homes,4/10/96 0:00,,False,NR,0,1,0,False,Micro-small,False,10/30/19 5:35,Search,200,1
1443,704,1000005463,"DD Innovations, Inc. ","7300 Innovations, Inc. ",,Edina,MN,55435,USA,6515837281,,http://ddinnovation.com/,85160-000,Biomedical Products - Research,6/21/79 0:00,,False,A+,100,1,0,False,Micro-small,False,7/4/20 4:06,Search,200,1
1444,704,1000006145,"Schultz Law Firm, PC",201 Main St S,,Minot,ND,58701,USA,7018525333,,https://worthingtonschultz.com/,60075-000,Attorneys & Lawyers,7/1/12 0:00,2/10/17 0:00,False,NR,0,1,0,False,Micro-small,False,11/3/21 4:22,Search,200,1
1445,704,1000001714,Dale's Food Pride Inc,13 1st St SW,,Hillsboro,ND,58045,USA,7016364662,,https://dalesfoodpride.com/,50322-000,Grocers - Retail,1/1/91 0:00,8/16/21 0:00,False,NR,0,14,0,False,Micro-small,False,6/1/22 21:26,Search,200,1
1446,704,1000005746,Emerson Food Market,2628 Emerson Ave N,,Minneapolis,MN,55411,USA,6125228553,,https://www.waze.com/live-map/directions/us/mn/minneapolis/emerson-food-market?to=place.ChIJGS6FxUcys1IRGdf37I483n8,50758-000,Grocery - Bulk Food Stores,7/6/92 0:00,,False,NR,0,1,0,False,Micro-small,False,12/27/22 8:49,Search,200,0
1447,704,1000006160,Cotton Wood Market LLC,1142 Garden Brook Dr,,Sauk Rapids,MN,56379,USA,3203090371,,https://www.zillow.com/homedetails/1475-Cottonwood-Rd-Saint-Cloud-MN-56303/74892192_zpid/,50272-000,Flea Markets,3/26/15 0:00,1/9/20 0:00,False,NR,0,1,0,False,Micro-small,False,1/16/23 8:36,Search,200,0
1448,704,1000005685,E & S Electronics,7809 DuPont Ave N,,Brooklyn Park,MN,55444,USA,7634649119,,https://www.bizapedia.com/mn/e-and-s-electronics.html,60323-000,Electronic Equipment & Suppliers - Service & Repair,12/30/88 0:00,,False,A+,100,1,0,False,Micro-small,False,12/29/19 4:20,Search,200,1
1449,704,1000006125,E J Shepherd Construction LLC,4461 219th Ln NW,,Anoka,MN,55303,USA,6192183762,,https://clustrmaps.com/a/7eldv/,10177-000,Construction & Remodeling Services,4/21/15 0:00,,False,A+,100,1,0,False,Micro-small,False,1/4/20 4:16,Search,200,0
1450,704,1000004731,DS Mullen Inc,1425 Sage Ln,,Shakopee,MN,55379,USA,6123820699,,https://clustrmaps.com/a/7iu18/,10095-200,Commercial Painting Contractor,2/2/05 0:00,,False,NR,0,1,0,False,Micro-small,False,1/24/23 8:58,Search,200,0
1451,704,1000006681,Valley Plains Equipment,4650 26th Ave S Ste E,,Fargo,ND,58104,USA,7012376000,,https://valleyplainsequipment.com/,80283-000,Farm Equipment,6/14/13 0:00,,False,A+,100,1,0,False,Micro-small,False,8/3/21 4:13,Search,200,1
1452,704,1000005624,Bargains & Blessings,1417 1st St S,,Willmar,MN,56201,USA,3202351213,,https://www.facebook.com/bargainsnblessings/,50655-000,Thrift Shops,11/9/15 0:00,,False,NR,0,1,0,False,Micro-small,False,11/2/20 3:48,Search,200,1
1453,704,1000000192,Red River Home Care,PO Box 6528,,Fargo,ND,58109,USA,7013535777,,https://www.hrrv.org/,60441-100,Home Health Services - Skilled,,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:45,Search,200,1
1454,704,1000002068,Lillemo Sewer Service,PO Box 411,,Isanti,MN,55040,USA,7634445902,,https://www.septic.com/septic-services/minnesota/isanti/lillemo-sewer-service/,10131-000,Sewer Contractors,1/1/03 0:00,,False,NR,0,1,0,False,Micro-small,False,1/30/23 8:33,Search,200,1
1455,704,1000005757,REROOT Group,1350 Lagoon Ave Ste 900,,Minneapolis,MN,55408,USA,6514853635,,https://www.rerootgroup.com/,60729-102,Real Estate Agents,6/7/12 0:00,,False,A+,100,1,0,False,Micro-small,False,2/28/20 4:21,Search,200,1
1456,704,1000000112,Miller Greenscapes LLC,13730 Kinsel Rd,,Minnetonka,MN,55345,USA,6122203926,,http://millergreenscapes.com/home/,00155-000,Landscape Contractors,1/20/10 0:00,,False,NR,0,1,0,False,Micro-small,False,10/4/22 8:07,Search,200,1
1457,704,1000003674,Pivotal Properties,7375 Chester Ave,,Northfield,MN,55057,USA,9526522417,,https://opencorpdata.com/us-ia/442856,60732-000,Property Management,5/14/12 0:00,,False,NR,0,1,0,False,Micro-small,False,1/28/23 8:48,Search,200,1
1458,704,1000006124,Dickinson Dental Center PC,2 1st Street W #215,,Dickinson,ND,58601,USA,7014836999,,http://www.dickinsondentalcenter.com/,60289-000,Dentists,5/12/00 0:00,,False,A+,100,1,0,False,Micro-small,False,12/30/20 4:59,Search,200,1
1459,704,1000002514,Jack&#39;s of Watkins,241 Veterans Dr,,Watkins,MN,55389,USA,3207645345,,https://www.menupix.com/minnesota/restaurants/2301776/Jacks-Standard-Watkins-MN,50567-000,Service Stations - Gasoline & Oil,1/1/06 0:00,,False,NR,0,15,0,False,Micro-small,False,1/30/23 8:33,Search,200,0
1460,704,1000000203,Lifestyle Lift,3440 Oleary Ln,,Saint Paul,MN,55123,USA,8773337354,,https://www.mnfacialplastics.com/procedures/face-neck-lift-minneapolis/,60684-000,"Physicians & Surgeons - Cosmetic, Plastic & Reconstructive Surgery",,10/16/19 0:00,False,NR,0,1,,False,Micro-small,False,10/17/22 7:54,Search,200,0
1461,704,1000001753,Thomas S Brownson Construction,1512 Linden St W,,Stillwater,MN,55082,USA,6514395099,,https://opencorporates.com/companies/us_mn/021d0a51-aad4-e011-a886-001ec94ffe7f,10035-000,Contractors - General,6/28/89 0:00,,False,NR,0,1,0,False,Micro-small,False,11/23/22 9:43,Search,200,1
1462,704,1000002532,American Industrial Refrigeration,14322 21st Ave N Ste 100,,Plymouth,MN,55447,USA,9524709610,,http://web.iiar.org/ammoniamall/getinfo.cfm?tid=58,85313-000,Contractor - Industrial,3/4/11 0:00,,False,A+,100,1,0,False,Micro-small,False,2/3/23 9:12,Search,200,1
1463,704,1000001677,Wilson's Greenhouse,4063 260th Ave,,Lancaster,MN,56735,USA,2188438866,,https://www.wilsonsnursery.com/,00155-000,Landscape Contractors,1/1/04 0:00,,False,NR,0,3,0,False,Micro-small,False,6/15/22 9:02,Search,200,0
1464,704,1000005999,Aurora On France Senior Living,6500 France Ave S,,Bloomington,MN,55435,USA,9528488888,,https://www.caring.com/senior-living/minnesota/edina/aurora-on-france-edina,85296-200,Senior Housing/Living,3/16/16 0:00,,False,NR,0,1,0,False,Micro-small,False,1/2/23 8:49,Search,200,1
1465,704,1000004421,Concrete Design Techniques Inc,13660 Dayton River Rd.,,Dayton,MN,55327,USA,6125045906,,https://www.showmelocal.com/profile.aspx?bid=18856093,10032-000,Concrete Contractors,11/12/15 0:00,,False,NR,0,1,0,False,Micro-small,False,12/4/22 9:03,Search,200,1
1466,704,1000002058,Area Plumbing Repair and Replacement,540 Marion Street NW,,Isanti,MN,55040,USA,7636704078,,https://www.bizapedia.com/mn/area-plumbing-repair-and-replacement.html,10113-300,Plumbing - Renovation & Repair ,9/3/14 0:00,,False,NR,0,1,0,False,Micro-small,False,6/22/22 11:35,Search,200,1
1467,704,1000000013,Holysmokerpits,5689 Hermantown rd,,Hermantown ,MN,55810,USA,2184612791,,https://www.facebook.com/holysmokerbbq/,80467-200,Meat - Smokehouses,,,False,NR,0,1,0,False,Micro-small,False,11/13/22 9:01,Search,200,1
1468,704,1000001323,Magnolia and Vine Inc,11520 K Tel Dr,,Hopkins,MN,55343,USA,9522833123,,https://www.yellowpages.com/hopkins-mn/magnolia-and-vine-inc,50367-000,Jewelers - Retail,8/25/14 0:00,,False,A+,100,1,0,False,Micro-small,False,2/1/23 21:15,Search,200,0
1469,704,1000005704,"Flavio Olmos Handyman Services, LLC",302 2nd St NW,,Byron,MN,55920,USA,5072737250,,https://www.flavioolmoshandymanllc.com/,15035-000,Handyman Services,12/16/11 0:00,,False,A+,100,1,0,False,Micro-small,False,8/19/21 4:22,Search,200,1
1470,704,1000006224,EV of Minnesota,6626 Penn Ave S,,Edina,MN,55423,USA,9529382201,,https://evstationslocal.com/states/minnesota/edina/,80013-000,Air Purifying & Cleaning Systems & Equipment,4/26/16 0:00,1/14/20 0:00,False,NR,0,1,0,False,Micro-small,False,1/16/23 8:36,Search,200,1
1471,704,1000003959,Surecure Support,4564 235th Ln NW,,Saint Francis,MN,55070,USA,7634129427,,https://www.saintfrancis.com/services/virtual-care/video-visit-support,85320-000,Computer Consultant,7/25/14 0:00,,False,NR,0,1,0,False,Micro-small,False,12/2/22 9:29,Search,200,0
1472,704,1000006488,The Brown Lantern,2801 Hwy 2 SW #3,,Rugby,ND,58368,USA,7017765599,,https://www.facebook.com/people/The-Brown-Lantern/100057746646263/,55093-000,Clothing - Retail,3/8/12 0:00,,False,NR,0,1,0,False,Micro-small,False,1/13/20 4:53,Search,200,1
1473,704,1000006603,Beaver Valley Construction,1060 Highway 13 SE,,Linton,ND,58552,USA,7012545390,,https://lintonnd.org/?page_id=617,10177-000,Construction & Remodeling Services,11/5/14 0:00,,False,NR,0,1,0,False,Micro-small,False,1/8/23 8:55,Search,200,0
1474,704,1000002692,Nisswa Sewer Plant,24722 Charmin Ave,,Nisswa,MN,56468,USA,2189633959,,https://www.cityofnisswa.com/departments/public_works/sewer.php,10107-000,Pipe Line Contractors,1/1/09 0:00,,False,NR,0,2,0,False,Micro-small,False,1/30/23 8:33,Search,200,1
1475,704,1000003532,Reservation Animal Rescue,PO Box 6044,,Albert Lea,MN,56007,USA,,,http://www.rarprogram.org/,90021-001,Charity - American Indian,,,False,NR,0,,,False,Micro-small,True,6/26/18 13:14,Search,200,1
1476,704,1000002980,John Hughes Construction LLC,738 Sextant Ave W,,Roseville,MN,55113,USA,6514821197,,https://www.jhc-companies.com/,10177-000,Construction & Remodeling Services,4/1/10 0:00,,False,NR,0,1,0,False,Micro-small,False,1/29/23 8:36,Search,200,1
1477,704,1000004778,Kingdom Services,7520 Wedgewood Way,,Osseo,MN,55311,USA,7636704806,,https://www.facebook.com/Kingdom-Services-LLC-100240981516615/,10078-000,Home Builders,,,False,NR,0,1,0,False,Micro-small,False,1/27/23 9:09,Search,200,1
