BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code
704,1000032098,"Kennedy Property Development, LLC",2136 Ford Pkwy # 8004,,Saint Paul,MN,55116,USA,6515295593,rashad@kennedypropertydevelopment.com,https://kennedypropertydevelopment.com/,10035-200,Contractor - Remodel & Repair,12/4/2019 0:00,,TRUE,A+,97.53,1,,FALSE,Micro-small,FALSE,12/8/2022 9:14,BBB,200
704,14003993,Columbia Heights Rental,3901 Central Ave NE,,Minneapolis,MN,55421,USA,7637813351,,http://www.columbiaheightsrental.com,50481-000,Party Supplies - Renting,1/1/1984 0:00,,FALSE,A+,100,10,,FALSE,Micro-small,FALSE,11/11/2022 9:28,BBB,200
704,96198483,"Eagle Creek Wellness Center, LLC",14180 Commerce Ave NE Ste 100,,Prior Lake,MN,55372,USA,9524473395,information@eaglecreekchiro.com,http://www.eaglecreekwellness.com,60205-000,Chiropractors D.C.,12/11/2002 0:00,,FALSE,NR,0,4,,FALSE,Micro-small,FALSE,11/12/2021 4:01,BBB,200
704,1000046239,"TopNotch Construction, LLC",503 15th Ave,,Two Harbors,MN,55616,USA,2188309929,topnotchconstruction218@gmail.com,http://topnotch218construction.com,10035-000,Contractors - General,2/28/2019 0:00,,TRUE,A+,98.68,1,,FALSE,Micro-small,FALSE,8/18/2022 8:20,BBB,200
704,96181220,Anderson Legal Service,226 Myrtle St E,,Stillwater,MN,55082,USA,6514391389,andersonlegal@stillwater-attorney.com,http://www.stillwater-attorney.com,60075-000,Attorneys & Lawyers,1/1/2005 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,1/12/2023 8:54,BBB,200
704,96367973,S2 Distribution Inc,15140 N Point Dr,,Rogers,MN,55374,USA,7633906838,sales@ptacsolutions.com,http://www.ptacsolutions.com,80014-000,Air Conditioning Supplies & Parts,,,FALSE,A+,100,1,,FALSE,Small,FALSE,1/7/2022 14:13,BBB,200
704,96367090,Massage Envy Spa,7949 Southtown Ctr,,Minneapolis,MN,55431,USA,9524631000,clinic0098@massageenvy.com,https://www.massageenvy.com/,65134-000,Day Spas,1/13/2012 0:00,,FALSE,C,74,28,,FALSE,Micro-small,FALSE,12/16/2022 9:10,Email,200
704,96563303,Mid States Wireless,55 North 3rd Street,,Fargo,ND,58102,USA,7012939561,,http://www.midstateswireless.com,50142-000,"Cell Phone & Tablet Equipment, Supplies & Repair",5/15/1997 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,2/4/2023 9:01,BBB,200
704,96072078,Minnesota Retailers Association,400 Robert St N # 1540,,Saint Paul,MN,55101,USA,6512276631,mnra@mnretail.org,http://www.mnretail.org,60071-000,Associations,1/1/1952 0:00,,FALSE,NR,0,4,,FALSE,Micro-small,FALSE,5/23/2022 8:18,BBB,200
704,96557748,"Ultimate Brick Looks Masonry, LLC",19464 4th St NE,,Cedar,MN,55011,USA,7634824205,ublmasonry@gmail.com,http://ublmasonry.com,10089-000,Mason Contractors,9/18/2014 0:00,,FALSE,B-,80,2,0,FALSE,Micro-small,FALSE,3/7/2022 9:21,BBB,200
704,96133341,Land Services Unlimited,130 Copper Mountain Dr,,Mankato,MN,56001,USA,5079959311,,http://www.landservicesunlimited.com,60729-000,Real Estate,1/1/2007 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,6/3/2022 9:01,BBB,200
704,96557778,"Bayview Resort, LLC",7414 46th ST. NE,,Devils Lake,ND,58301,USA,7016623961,bayview@gondtc.com,http://www.bayviewrvdevilslake.com,60752-000,Resorts,3/27/2007 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/8/2022 8:10,BBB,200
704,96000202,"Sauve's Outdoor Services, Inc.",2566 Ariel St N,,North Saint Paul,MN,55109,USA,6517484157,soservicesinc@qwestoffice.net,http://sauvesos.com/,00157-000,Lawn Maintenance,4/1/1999 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,6/9/2022 8:18,BBB,200
704,96157933,Dive Sportswear,3414 Outer Dr,,Hibbing,MN,55746,USA,2182624112,,http://www.diversclubhouse.com,50609-000,Sportswear - Retail,4/21/2010 0:00,7/16/2019 0:00,FALSE,NR,0,,0,FALSE,Micro-small,FALSE,7/18/2019 4:24,BBB,200
704,15002367,T D S Telecom,7901 Chapin Dr NE,,New London,MN,56273,USA,3203547700,beth.gjerde@tdstelecom.com,http://www.tdstelecom.com,70618-000,Telephone Communications,6/1/1964 0:00,,FALSE,A+,100,27,,FALSE,Micro-small,FALSE,6/14/2022 8:18,BBB,200
704,1000005301,M & M Express Sales & Service,600 Highway 55 E,,Buffalo,MN,55313,USA,7636825252,brent@mmexpresssales.com,http://mmexpresssales.com,50298-000,Lawn & Garden Equipment & Supplies,1/1/2005 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,12/29/2022 9:05,BBB,200
704,17002217,"American Home Improvement, LLC",2648 Mickey Ln,,Maplewood,MN,55119,USA,6127013849,revdburd@aol.com,http://www.mndeck.com,85349-100,Deck Cleaning & Sealing,1/1/1980 0:00,6/9/2021 0:00,FALSE,NR,0,2,0,FALSE,Small,FALSE,4/20/2022 8:34,BBB,200
704,1000005396,"Coffer Custom Remodeling, LLC",9221 Davenport St NE,,Blaine,MN,55449,USA,7637864630,nate@ccr-mn.com,http://coffercustomremodeling.com,10177-000,Construction & Remodeling Services,3/16/2015 0:00,,TRUE,A+,100,1,0,FALSE,Small,FALSE,1/6/2023 9:13,BBB,200
704,8000985,"David R. Bossart Law Firm, P.C.",1220 Main Ave Ste 123,,Fargo,ND,58103,USA,8667817420,david@bossartlaw.com,http://www.bossartlaw.com,60509-000,Legal Services Plans,9/26/1997 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,5/18/2022 8:55,BBB,200
704,96010281,"Down To Earth Technologies, Inc.",11257 Ironwood Ct N,,Champlin,MN,55316,USA,7632868616,downtoearthtechinc@comcast.net,http://www.downtoearthtech.com,80404-000,Irrigation Systems & Equipment,7/10/2003 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/30/2020 4:09,BBB,200
704,1000016773,"Vital Tree Service, LLC",474 Bluebird Ln,,Woodbury,MN,55125,USA,6126168698,vitalnewfeld@yahoo.com,https://www.vitaltreeservice.com/,00219-000,Tree Service,5/9/2016 0:00,,FALSE,A+,100,3,,FALSE,Micro-small,FALSE,2/4/2023 9:01,BBB,200
704,96007150,Hazeltine National Golf Club,1900 Hazeltine Blvd,,Chaska,MN,55318,USA,9525565400,,http://www.hngc.com,60409-000,Golf Courses - Private,1/1/1961 0:00,,FALSE,A+,100,75,,FALSE,Medium,FALSE,4/14/2021 5:07,BBB,200
704,1000011409,Dietrich Construction LLC,4041 36th Ave S,,Fargo,ND,58104,USA,7012351853,,http://www.dietrichconstructionllc.com,10035-000,Contractors - General,4/18/2006 0:00,,FALSE,A+,100,24,0,FALSE,Micro-small,FALSE,4/28/2022 8:18,BBB,200
704,96082214,Pureplay.com,PO Box 294,660 4th St,San Francisco,CA,94104,USA,8008044817,,http://www.pureplay.com,60473-000,Internet Services,,,FALSE,A+,100,,,FALSE,Micro-small,FALSE,8/10/2021 4:19,BBB,200
704,1000007240,Speer-Bast Land & Construction LLC,400 2nd St S,,Hudson,WI,54016,USA,6513241147,jasonedinarealty@yahoo.com,http://www.speerbastconstruction.com/,10078-000,Home Builders,5/10/2011 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,8/4/2022 8:31,BBB,200
704,96234760,Lundberg Forest Products,3833 Centerline Rd NW,,Solway,MN,56678,USA,2184673291,plndberg@paulbunyan.net,https://www.paulbunyan.net/,30547-000,Pulp & Pulp Products,1/1/1988 0:00,,FALSE,A+,100,10,,FALSE,Micro-small,FALSE,11/3/2020 4:15,Email,200
704,96563449,Epic Homes,840 43rd Ave NE Ste 203,,Bismarck,ND,58503,USA,7012906734,epichomesnd@gmail.com,https://www.epichomesnd.com/,10078-000,Home Builders,3/23/2011 0:00,,FALSE,A+,100,4,0,FALSE,Micro-small,FALSE,9/2/2021 3:56,BBB,200
704,96563347,Club Reduce,3410 Federal Dr STE 100,,Eagan,MN,55122,USA,6519058272,pamper.acc@gmail.com,https://drgustafson.clubreduce.com/?fbclid=IwAR05C1ngvcP9HDGdTcyWYE-gDgA4XuosuSsxMNM4iXEyCLLbeqh4WbOYe-U,60205-000,Chiropractors D.C.,,,FALSE,A+,100,,0,FALSE,Micro-small,FALSE,7/8/2021 4:21,BBB,200
704,1000026907,Jillian Rd Llc,234 Mississippi River Blvd N,#304,St. Paul,MN,55104,USA,,,https://www.jillianrd.com/contact/,60618-000,Nutritionists,1/15/2018 0:00,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,8/18/2022 8:21,BBB,200
704,1000033480,SagePresence LLC,309 Clifton Ave Fl 3,,Minneapolis,MN,55403,USA,6123840763,info@sagepresence.com,https://www.sagepresence.com/,60539-100,Brand Development,3/28/2007 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/3/2023 9:12,BBB,200
704,1000017896,Minnesota Medical Solutions,14133rd Ave South,,Saint Cloud ,MN,56301,USA,,patientcare@minnmed.com,https://minnesotamedicalsolutions.com/,60665-000,Physicians & Surgeons - Medical-M.D.,,,FALSE,A+,97.03,,0,FALSE,Micro-small,FALSE,2/25/2021 4:08,BBB,200
704,96013555,American Dream Services,10021 305th St W,,Northfield,MN,55057,USA,6517749200,ron.williams@adsmn.com,http://www.adsmn.com,20053-000,Mortgage Brokers,10/1/2003 0:00,10/30/2015 0:00,FALSE,NR,0,2,,FALSE,Small,FALSE,11/5/2018 3:54,BBB,200
704,96134519,Delux Motel,516 E Main St,,Marshall,MN,56258,USA,5075324441,deluxmotel@gmail.com,http://www.deluxmotelmarshallmn.com,60573-000,Motels,1/1/1984 0:00,,FALSE,A+,100,8,,FALSE,Micro-small,FALSE,5/23/2022 8:18,BBB,200
704,45000418,Bay Street Shoes & Accessories,3001 Hennepin Ave # B104,,Minneapolis,MN,55408,USA,6128245574,Darrel@Baystreetshoes.com,http://www.kennethcole.com,50582-000,Shoes - Retail,1/1/1975 0:00,,FALSE,A+,100,6,,FALSE,Small,FALSE,10/15/2021 4:11,BBB,200
704,96503473,"Custom Woodcraft Etc, Inc.",6250 County Road 10,,Chaska,MN,55318,USA,6124144703,bobstevermer@gmail.com,http://customwoodcraftetc.com,10035-200,Contractor - Remodel & Repair,11/15/2001 0:00,,FALSE,A+,100,,,FALSE,Micro-small,FALSE,8/12/2021 6:08,BBB,200
704,96189199,M & M Hydraulic Company,2505 County Road B W,,Roseville,MN,55113,USA,6516359414,sales@mmhydraulic.com,http://www.mmhydraulic.com,30370-000,Machinery - New,1/12/1978 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,4/14/2021 5:07,BBB,200
704,96387503,NES Spray Foam and Insulation,824 127th Ln NE,,Blaine,MN,55434,USA,7632386310,swaste@nesbuildingsolutions.com,http://nesbuildingsolutions.com/,10081-100,Contractor - Spray Foam Insulation,,,FALSE,A-,92,1,,FALSE,Micro-small,FALSE,10/20/2022 8:10,BBB,200
704,96129598,Aztec Coin & Precious Metals,2872 Knollridge Dr NW,,Prior Lake,MN,55372,USA,9522335151,darb1001@aol.com,http://www.AzTecCoinCo.Com,50167-000,"Coin Dealers, Supplies",4/1/1979 0:00,1/1/2013 0:00,FALSE,NR,0,2,,FALSE,Small,FALSE,1/6/2020 4:08,BBB,200
704,1000035506,National Tire and Battery,5501 Xerxes Ave N,,Brooklyn Ctr,MN,55430,USA,7635617811,m868@tirekingdom.com,http://www.tirekingdom.com,50659-000,Tire Dealers,11/8/2010 0:00,,FALSE,NR,0,250,0,FALSE,Medium,FALSE,6/1/2022 21:28,BBB,200
704,1000048093,Legacy Printwear,1224 Atlantic Ave,,Benson,MN,56215,USA,3203683860,joel@legacyprintwear.com,https://www.legacyprintwear.com/,50576-000,Shirts - Custom Made,11/27/2018 0:00,,FALSE,A+,97,1,,FALSE,Micro-small,FALSE,9/15/2021 4:36,BBB,200
704,214,Centraire Heating & Air Conditioning Inc,7402 Washington Ave S,,Eden Prairie,MN,55344,USA,9529411044,tpacker@centraire.com,http://www.centraire.com,10182-000,Heating & Air Conditioning,11/2/1967 0:00,,FALSE,B-,80,29,0,FALSE,Small,FALSE,1/31/2023 8:45,BBB,200
704,1000020282,Foot and Ankle Clinic,2768 Superior Dr NW Ste B,,Rochester,MN,55901,USA,5072821053,,https://www.rochesterfootclinic.com/,60698-000,Podiatrists ,1/21/1994 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,9/16/2021 4:15,BBB,200
704,96100637,"Pitney Bowes, Inc.",1 Elmcroft Rd,Location 2700,Stamford,CT,6926,USA,2033565000,jim.decker@pb.com,http://www.PB.com,80455-000,Mailing Machines & Equipment,,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,6/1/2022 21:25,BBB,200
704,96162211,Garrison Memorial Hospital & Nursing Facility,407 3rd Ave SE,,Garrison,ND,58540,USA,7014632275,tgraeber@primecare.org,https://www.chistalexiushealth.org/,60617-000,Nursing Homes,1/1/1984 0:00,,FALSE,A+,100,125,,FALSE,Small,FALSE,3/5/2021 4:00,BBB,200
704,1000036228,Heartlight Chiropractic PA,13955 W Preserve Blvd Ste 200,,Burnsville,MN,55337,USA,9528905694,,https://www.heartlightchiropractic.com/,60205-000,Chiropractors D.C.,1/15/2008 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/19/2021 4:00,BBB,200
704,96151960,Absolute Service Co,1100 19th Ave N # 115,,Fargo,ND,58102,USA,7012979623,,http://www.ndprocesserver.com,60509-000,Legal Services Plans,1/1/1984 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,8/20/2021 4:25,BBB,200
704,96379826,"Plan B Industries, Inc",5200 Thotland Rd,,Golden Valley,MN,55422,USA,7634430500,tomc@planbindustries.com,http://www.planbindustries.com,60235-300,Computer Business Services,10/7/2005 0:00,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,5/20/2021 4:20,BBB,200
704,1000021929,Arctic Defense Insulation LLC,631A Woodduck Dr Unit A,,Saint Paul,MN,55125,USA,6127503758,chadadi@q.com,https://www.facebook.com/pages/category/Heating--Ventilating---Air-Conditioning-Service/Arctic-Defense-Insulation-167433377227221/,10081-000,Contractor - Insulation,11/17/2017 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,2/4/2023 9:01,BBB,200
704,96193516,Kuzma Chiropractic,105 Center Dr,,Buffalo,MN,55313,USA,7636841111,,http://www.kuzmachiro.com,60205-000,Chiropractors D.C.,1/1/2007 0:00,,FALSE,NR,0,5,,FALSE,Micro-small,FALSE,6/3/2022 9:02,BBB,200
704,96004512,"Digital Lake, Inc.",6259 100th St SW,,Howard Lake,MN,55349,USA,3205432699,,http://digitallakeinc.com,60245-000,Computers - Service & Repair,10/29/1998 0:00,,FALSE,A+,100,,0,FALSE,Micro-small,FALSE,4/10/2020 4:13,BBB,200
704,1000004067,JP Corporation,164 East 4th Street ,Suite 4,Winona,MN,55987,USA,5074746420,jp@hbci.com,https://www.hbci.com/,60494-000,Land Companies,9/9/1996 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,12/24/2022 8:49,Email,200
704,96562007,"Bridal Aisle Wedding Consignment, LLC",308 5th Ave SE,,Osseo,MN,55369,USA,7632202319,info@bridalaislemn.com,http://www.bridalaislemn.com,50730-000,Wedding Supplies & Services,12/20/2013 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,1/7/2022 14:14,BBB,200
704,1000004075,Backhaus Appraisals,1713 Nokomis St,,Alexandria,MN,56308,USA,3207628280,LeeBackhaus@wisper-wireless.com,https://www.yelp.com/biz/backhaus-appraisals-alexandria,60730-000,Real Estate Appraisers,1/1/2006 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,1/5/2023 9:23,BBB,200
704,96086587,ArchiveSafe,PO Box 3254,,Burnsville,MN,55337,USA,6126058438,sales@polyvector.com,https://www.polyvector.com/,60974-000,Internet Shopping,,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,9/28/2022 10:19,Email,200
704,1000003836,Inver Grove Sanitation,3662 73rd St E,,Inver Grove Heights,MN,55076,USA,6514571615,igsanitation@aol.com,http://invergrovesanitation.com,70592-000,Rubbish & Garbage Removal,7/21/1997 0:00,,TRUE,A+,100,5,0,FALSE,Small,FALSE,7/26/2022 8:43,BBB,200
704,96199322,Shakopee Veterinary Clinic,12675 Marystown Rd,,Shakopee,MN,55379,USA,9524454765,shakopeevet@msn.com,http://www.shakopeevetclinic.com,00222-000,Veterinarians,1/1/1974 0:00,,FALSE,A+,100,11,0,FALSE,Micro-small,FALSE,4/9/2022 8:44,BBB,200
704,96129805,Creation Audio Recording Inc,2543 Nicollet Ave,,Minneapolis,MN,55404,USA,6128700028,,https://www.facebook.com/profile.php?id=158525860845476&paipv=0&eav=AfZD2ckceN451DIZBW02k1T5vCi64zvadwseRkAdUAYjIGZlHFPvGjHOhVNnXHbCl7s&_rdr,60736-000,Recording Service - Sound & Video,1/1/1994 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,1/6/2023 9:12,BBB,200
704,1000023908,Kale Hassan LLC,7550 France Ave S Ste 300,,Edina,MN,55435,USA,6514864860,kale@kalehassan.com,http://www.kalehassan.com/,60729-102,Real Estate Agents,12/2/1997 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/3/2022 9:06,BBB,200
704,96357277,NAPA Auto Parts,3610 Lyndale Ave S,,Minneapolis,MN,55409,USA,6128272561,fred_hentges@genpt.com,https://www.genpt.com/,50043-000,Auto Parts & Supplies - New,1/1/1984 0:00,,FALSE,A+,100,6,,FALSE,Micro-small,FALSE,12/23/2020 12:20,Email,200
704,96543484,Wise Planning,1650 W 82nd St Ste 775,,Bloomington,MN,55431,USA,8002184588,Christopher.Wagner@LPL.com,http://www.wiseplanning.us/,20045-000,Investment Advisory Service,4/30/2014 0:00,,FALSE,A+,100,,0,FALSE,Micro-small,FALSE,5/15/2021 4:10,BBB,200
704,1000048243,"Stoltz Home Solutions, LLC",1040 106th Ave NW,,Coon Rapids,MN,55433,USA,6125582485,jacobstoltzenergysaver@gmail.com,https://www.facebook.com/StoltzHomeSolutionsLLC/,10177-200,Remodeling Services,11/12/2020 0:00,,FALSE,A,95.55,1,,FALSE,Micro-small,FALSE,2/1/2023 8:58,BBB,200
704,96314724,"Greenwell Home Improvement, Inc.",13750 Crosstown Dr NW STE 104,,Andover,MN,55304,USA,7637850785,jim@greenwellrealty.com,http://www.greenwellhomeimprovement.com,20060-000,Property Maintenance,5/29/2009 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,10/7/2021 3:58,BBB,200
704,8002558,Krolls Diner Inc of Fargo West,1033 45th St S,,Fargo,ND,58103,USA,7014922319,,http://www.sitdownandeat.com/,50544-000,Restaurants,1/1/2000 0:00,,FALSE,A+,100,30,0,FALSE,Micro-small,FALSE,4/1/2022 8:39,BBB,200
704,1000013705,Bravo Protection Products,15620 Wayzata Blvd,,Wayzata,MN,55391,USA,9524767025,info@bravoprotection.com,https://bravoprotectionmn.com/,60996-000,Auto Service - Window Tinting,7/2/2009 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,12/21/2022 9:22,BBB,200
704,96363742,"Today&#39;s Bed of Minnesota, Inc.",7828 Hudson Rd Ste 100,,Woodbury,MN,55125,USA,6517396336,samichelsen@todaysbed.com,http://www.todaysbed.com,50419-000,Mattresses,2/3/2006 0:00,,TRUE,A+,100,2,0,FALSE,Small,FALSE,1/5/2023 9:23,BBB,200
704,96023657,Canteen Vending Services,700 24th Ave SE,,Minneapolis,MN,55414,USA,6514880515,sam.steffen@compass-usa.com,http://www.canteen.com,50701-000,Vending Machines,1/1/1998 0:00,,FALSE,A+,100,50,0,FALSE,Micro-small,FALSE,2/8/2023 9:27,BBB,200
704,15002350,CITI,399 Park Avenue,,New York,NY,10043,USA,8002853000,,http://www.citi.com,20003-000,Banks,,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,9/1/2022 8:30,BBB,200
704,1000024026,Asher Cable Contracting Inc.,1965 Eastway Ave,,Shakopee,MN,55379,USA,9524964027,,http://www.ashercable.com,10155-000,Telephone & Television Cable Contractors,3/5/2004 0:00,6/26/2020 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,3/23/2022 8:48,BBB,200
704,1672,"McKenzie Repair, Inc.",725 Curfew St,,Saint Paul,MN,55114,USA,6516466501,info@mckenzierepair.com,http://www.mckenzierepair.com,60950-000,Welding Equipment - Repair,1/1/1943 0:00,,TRUE,A+,100,8,,FALSE,Small,FALSE,8/23/2022 8:26,BBB,200
704,96270575,Colonial Rental,1981 9th St N,,Wahpeton,ND,58075,USA,7016425452,,http://Colonialrental.com,50651-000,Television & Radio - Dealers,1/1/1994 0:00,,FALSE,NR,0,3,,FALSE,Micro-small,FALSE,6/18/2022 8:22,BBB,200
704,1000005229,Burn Boot Camp,1300 Salem Rd SW Ste 850,,Rochester,MN,55902,USA,5072189713,rochester@burnbootcamp.com,http://burnbootcamp.com/rochester-mn/,60430-100,Fitness Centers,4/11/2016 0:00,,FALSE,A+,97,1,0,FALSE,Micro-small,FALSE,10/5/2022 8:45,BBB,200
704,96567362,"Inspired Life Wellness Clinic, PLLC",200 E Main Ave STE 204,,Bismarck,ND,58501,USA,7019894354,kristen@inspired-lifewellness.com,http://www.inspired-lifewellness.com,60551-000,Mental Health Services,6/5/2013 0:00,,FALSE,NR,0,2,0,FALSE,Small,FALSE,4/24/2022 8:09,BBB,200
704,96089415,Cutting Edge Construction & Concrete,28750 113th Ave,,Eagle Bend,MN,56446,USA,3208153321,admin@hotmarketingdeals.com,https://www.hotmarketingdeals.com/,10032-000,Concrete Contractors,1/1/2003 0:00,,FALSE,A+,100,3,,FALSE,Micro-small,FALSE,12/30/2022 8:56,Email,200
704,1000049734,Happy House Organizer,1690 Blackhawk Grove,,Eagan,MN,55122,USA,6515037004,happyhouseorganizer@gmail.com,https://happyhouseorganizer.com/,60632-000,Organizing Services - Household & Business,1/1/2017 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,10/27/2021 4:18,BBB,200
704,14000392,Working Woman Clothing Company,5637 Manitou Rd,,Excelsior,MN,55331,USA,9524744285,suzanne@shopheartbreaker.com,https://www.shopheartbreaker.com/,55093-000,Clothing - Retail,2/6/1979 0:00,,FALSE,A+,100,21,,FALSE,Large,FALSE,6/14/2022 8:18,Email,200
704,96130897,Augie&#39;s Drain Cleaning,13570 Grove Dr Ste 284,,Maple Grove,MN,55311,USA,7634259461,augiesdrain@tjkplumbinginc.com,http://www.augiesdrain.com/,10043-010,Drain Cleaning,5/29/2003 0:00,,TRUE,A+,100,2,0,FALSE,Small,FALSE,2/8/2023 9:27,BBB,200
704,96297432,"Professional Periodontics & Dental Implants, PLLC",13998 Maple Knoll Way,Ste Ll103,Maple Grove,MN,55369,USA,7634203537,info@profperio.com,https://profperio.com/,60292-000,Dentistry - Cosmetic,1/1/2000 0:00,,FALSE,A+,100,6,,FALSE,Small,FALSE,10/18/2022 19:56,BBB,200
704,96294889,CIT Relay & Switch,14680 James Road,,Rogers,MN,55374,USA,7635352339,sales@citrelay.com,http://www.citrelay.com,80602-000,Relays,7/19/1999 0:00,,FALSE,A+,100,10,,FALSE,Small,FALSE,12/19/2022 8:51,BBB,200
704,96120925,Viacom,1515 Broadway,,New York,NY,10036,USA,2122586000,,http://www.viacom.com,70624-000,Television Stations & Broadcast Companies,1/1/2002 0:00,,FALSE,NR,0,4000,,FALSE,Large,FALSE,5/21/2016 2:46,BBB,200
704,1000009227,Tondryk Wealth Management,17601 Highway 7 Ste 100,,Minnetonka,MN,55345,USA,9524011671,,http://www.tondrykfinancial.com,20045-000,Investment Advisory Service,1/1/2006 0:00,,FALSE,A+,100,2,0,FALSE,Micro-small,FALSE,2/16/2021 3:57,BBB,200
704,1000016361,Convenient Contraptions LLC,16400 Limerick Ln,,Minnetonka,MN,55345,USA,6127169940,,https://convenientcontraptions.com/,10035-000,Contractors - General,9/26/2012 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,12/16/2022 9:11,BBB,200
704,96579633,Farmers Insurance,4680 Wilshire Blvd,,Los Angeles,CA,90010,USA,7018382011,klatendresse@farmersagent.com,https://www.farmersagent.com/klatendresse,20019-100,Insurance Agency,9/1/2011 0:00,,FALSE,NR,0,3,0,FALSE,Micro-small,FALSE,6/1/2022 21:26,BBB,200
704,1000057096,ProFusion CBD + Wellness of Sauk Center,965 Main St S Suite #103,,Sauk Centre,MN,56378,USA,3207666567,,https://www.profusion-cbd.com/,81000-850,CBD Products,,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,8/2/2022 8:45,BBB,200
704,96578502,A & C Farm Service Inc,412 Bridge St,,Paynesville,MN,56362,USA,3202433736,randy@acfarmservices.com,http://www.acfarmservice.com,80283-000,Farm Equipment,4/28/1977 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,11/17/2022 9:21,BBB,200
704,96000652,"All-Ways Hauling, Inc",8460 Scandia Trl N,,Forest Lake,MN,55025,USA,6519821475,,http://www.allways.com/,70592-000,Rubbish & Garbage Removal,8/1/2000 0:00,3/13/2018 0:00,FALSE,NR,0,2,,FALSE,Micro-small,FALSE,3/16/2021 4:00,BBB,200
704,96016524,Turtle Cove Dental,14000 Northdale Blvd Ste J,,Rogers,MN,55374,USA,7634282300,lisa.bdcmn@gmail.com,http://www.turtlecovedental.com,60289-000,Dentists,1/1/2004 0:00,,FALSE,A+,100,7,,FALSE,Micro-small,FALSE,6/25/2021 4:15,BBB,200
704,96007599,Detroit Lakes Regional Chamber of Commerce,700 Summit Ave,,Detroit Lakes,MN,56501,USA,2188479202,dlchamber@visitdetroitlakes.com,https://visitdetroitlakes.com/,60194-000,Chambers Of Commerce,1/1/1921 0:00,,TRUE,A+,100,4,0,FALSE,Micro-small,FALSE,12/13/2022 9:02,BBB,200
704,96022645,North Central International LLC.,375 33rd Ave S,,Saint Cloud,MN,56301,USA,3202519511,,http://www.northcentralintl.com,50684-000,Truck Dealers,1/1/1984 0:00,,FALSE,A+,100,36,,FALSE,Small,FALSE,9/13/2022 15:05,BBB,200
704,1000041849,Goss Plumbing INC,8105 CEDAR ST,,Rockford,MN,55373,USA,6122935140,carlton@gossplumbing.com,https://www.gossplumbing.com/,10113-010,Plumbing and Heating,2/26/2019 0:00,,FALSE,A+,98.07,1,,FALSE,Micro-small,FALSE,5/19/2022 21:15,Email,200
704,96384149,Poet Biorefining Lake Crystal,19600 499th Ave,,Lake Crystal,MN,56055,USA,5077262645,chris.oehler@poet.com,https://www.poet.com/,80294-000,Feed - Wholesale & Manufacturers,1/1/2009 0:00,,FALSE,A+,100,,,FALSE,Small,FALSE,6/16/2021 4:55,Email,200
704,1000008382,HHM Creative,716 4th St NE,,Minneapolis,MN,55413,USA,6128450168,info@hhmcreative.com,http://www.hhmcreative.com,60413-000,Graphic Designers,4/20/2016 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,4/24/2020 3:48,BBB,200
